"nome_projeto";"cliente";"esfera_cliente";"numero_srm";"numero_ocs";"data_de_assinatura";"compartilhado";"link_projeto";"servico_contratado";"objeto";"valor_global_contrato_reais";"fim_vigencia";"consorcio";"cnpj_consorcio";"empresa";"cnpj_empresa";"lider_consorcio";"pp_consorcio"
"RIO DE JANEIRO - SANEAMENTO (BLOCOS 1, 2 e 4)";"ESTADO DO RIO DE JANEIRO";"Estadual";"4400003006,0";"0004/2018";"2018-02-02";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400003006.zip";"Serviço Único";"prestação de serviços técnicos especializados necessários à estruturação de projeto de desestatização dos serviços de água e esgoto prestados pela Companhia Estadual de Águas e Esgotos – CEDAE no Estado do Rio de Janeiro, conforme especificações constantes do Termo de Referência (Anexo I do Edital do Pregão Eletrônico AARH nº 49/2017 - BNDES), Exigências Técnicas Complementares (Anexo X do Edital do Pregão Eletrônico AARH nº 49/2017 - BNDES), Detalhamento de Produtos, Serviços e Prazos (Anexo XI do Edital do Pregão Eletrônico AARH nº 49/2017 - BNDES), e da proposta apresentada pelo CONTRATADO, respectivamente, Anexos I, VII, VIII e II deste Contrato.";"8940851,8";"2022-08-01";"CONSORCIO FATOR/CONCREMAT/VG&P - SANEAMENTO RIO DE JANEIRO";"29.320.659/0001-07";"VERNALHA, PEREIRA ADVOGADOS";"04.000.948/0001-06";"Não";"0,18"
"RIO DE JANEIRO - SANEAMENTO (BLOCOS 1, 2 e 4)";"ESTADO DO RIO DE JANEIRO";"Estadual";"4400003006,0";"0004/2018";"2018-02-02";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400003006.zip";"Serviço Único";"prestação de serviços técnicos especializados necessários à estruturação de projeto de desestatização dos serviços de água e esgoto prestados pela Companhia Estadual de Águas e Esgotos – CEDAE no Estado do Rio de Janeiro, conforme especificações constantes do Termo de Referência (Anexo I do Edital do Pregão Eletrônico AARH nº 49/2017 - BNDES), Exigências Técnicas Complementares (Anexo X do Edital do Pregão Eletrônico AARH nº 49/2017 - BNDES), Detalhamento de Produtos, Serviços e Prazos (Anexo XI do Edital do Pregão Eletrônico AARH nº 49/2017 - BNDES), e da proposta apresentada pelo CONTRATADO, respectivamente, Anexos I, VII, VIII e II deste Contrato.";"8940851,8";"2022-08-01";"CONSORCIO FATOR/CONCREMAT/VG&P - SANEAMENTO RIO DE JANEIRO";"29.320.659/0001-07";"BANCO FATOR S/A";"33.644.196/0001-06";"Sim";"0,3"
"RIO GRANDE DO SUL - SANEAMENTO";"ESTADO DO RIO GRANDE DO SUL";"Estadual";"4400004599,0";"0143/2020";"2020-07-02";"Não";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004599.zip";"Serviço Único";"Contratação de serviços técnicos necessários para a estruturação de projeto relativo à Parceria Público-Privada para a prestação do serviço de esgotamento sanitário e serviços acessórios em municípios do Estado do Rio Grande do Sul.";"5049379,38";"2022-07-13";"CONSORCIO SANEAMENTO SUL";"38.028.561/0001-71";"CONCREMAT ENGENHARIA E TECNOLOGIA S/A";"33.146.648/0001-20";"Não";"0,49420000000000003"
"RIO GRANDE DO SUL - SANEAMENTO";"ESTADO DO RIO GRANDE DO SUL";"Estadual";"4400004599,0";"0143/2020";"2020-07-02";"Não";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004599.zip";"Serviço Único";"Contratação de serviços técnicos necessários para a estruturação de projeto relativo à Parceria Público-Privada para a prestação do serviço de esgotamento sanitário e serviços acessórios em municípios do Estado do Rio Grande do Sul.";"5049379,38";"2022-07-13";"CONSORCIO SANEAMENTO SUL";"38.028.561/0001-71";"GALIPOLO CONSULTORIA LTDA";"11.266.663/0001-79";"Não";"0,139"
"RIO GRANDE DO SUL - SANEAMENTO";"ESTADO DO RIO GRANDE DO SUL";"Estadual";"4400004599,0";"0143/2020";"2020-07-02";"Não";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004599.zip";"Serviço Único";"Contratação de serviços técnicos necessários para a estruturação de projeto relativo à Parceria Público-Privada para a prestação do serviço de esgotamento sanitário e serviços acessórios em municípios do Estado do Rio Grande do Sul.";"5049379,38";"2022-07-13";"CONSORCIO SANEAMENTO SUL";"38.028.561/0001-71";"VERNALHA GUIMARAES, PEREIRA E PETIAN SOCIEDADE DE ADVOGADOS";"29.627.231/0001-01";"Não";"0,1133"
"RIO GRANDE DO SUL - SANEAMENTO";"ESTADO DO RIO GRANDE DO SUL";"Estadual";"4400004599,0";"0143/2020";"2020-07-02";"Não";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004599.zip";"Serviço Único";"Contratação de serviços técnicos necessários para a estruturação de projeto relativo à Parceria Público-Privada para a prestação do serviço de esgotamento sanitário e serviços acessórios em municípios do Estado do Rio Grande do Sul.";"5049379,38";"2022-07-13";"CONSORCIO SANEAMENTO SUL";"38.028.561/0001-71";"VERNALHA, PEREIRA ADVOGADOS";"04.000.948/0001-06";"Não";"0,1133"
"RIO GRANDE DO SUL - SANEAMENTO";"ESTADO DO RIO GRANDE DO SUL";"Estadual";"4400004599,0";"0143/2020";"2020-07-02";"Não";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004599.zip";"Serviço Único";"Contratação de serviços técnicos necessários para a estruturação de projeto relativo à Parceria Público-Privada para a prestação do serviço de esgotamento sanitário e serviços acessórios em municípios do Estado do Rio Grande do Sul.";"5049379,38";"2022-07-13";"CONSORCIO SANEAMENTO SUL";"38.028.561/0001-71";"BANCO FATOR S/A";"33.644.196/0001-06";"Sim";"0,1402"
"RODOVIAS FEDERAIS - 1646 KM - GREENFIELD";"MINISTERIO DA INFRAESTRUTURA";"Federal";"4400004576,0";"0061/2021";"2021-04-26";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004576.zip";"Serviço Único";"Concessão de 1.646,0 km de extensão de rodovias federais.";"3500371,18";"2026-04-25";"CONSORCIO DYNATEST MANESCO";"42.022.428/0001-85";"MANESCO, RAMIRES, PEREZ, AZEVEDO MARQUES - SOCIEDADE DE ADVOGADOS.";"66.865.965/0001-55";"Não";"0,12"
"RODOVIAS FEDERAIS - 1646 KM - GREENFIELD";"MINISTERIO DA INFRAESTRUTURA";"Federal";"4400004576,0";"0061/2021";"2021-04-26";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004576.zip";"Serviço Único";"Concessão de 1.646,0 km de extensão de rodovias federais.";"3500371,18";"2026-04-25";"CONSORCIO DYNATEST MANESCO";"42.022.428/0001-85";"DYNATEST ENGENHARIA LTDA";"32.116.154/0001-30";"Sim";"0,88"
"RODOVIAS FEDERAIS 6700KM - LOTE CN1";"MINISTERIO DA INFRAESTRUTURA";"Federal";"4400004551,0";"0196/2020";"2020-09-17";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004551.zip";"Serviço Único";"Contratação de serviços técnicos de apoio, avaliação, estruturação e implementação da desestatização de empreendimentos públicos federais rodoviários.";"15983843,79";"2026-09-30";"CONSORCIO LOGIT-ATP-QUEIROZ MALUF-JGP";"39.448.486/0001-60";"ESTRATEGICA ENGENHARIA LTDA";"35.467.604/0001-27";"Não";"0,6305"
"RODOVIAS FEDERAIS 6700KM - LOTE CN1";"MINISTERIO DA INFRAESTRUTURA";"Federal";"4400004551,0";"0196/2020";"2020-09-17";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004551.zip";"Serviço Único";"Contratação de serviços técnicos de apoio, avaliação, estruturação e implementação da desestatização de empreendimentos públicos federais rodoviários.";"15983843,79";"2026-09-30";"CONSORCIO LOGIT-ATP-QUEIROZ MALUF-JGP";"39.448.486/0001-60";"JGP CONSULTORIA E PARTICIPACOES LTDA";"69.282.879/0001-08";"Não";"0,12480000000000001"
"RODOVIAS FEDERAIS 6700KM - LOTE CN1";"MINISTERIO DA INFRAESTRUTURA";"Federal";"4400004551,0";"0196/2020";"2020-09-17";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004551.zip";"Serviço Único";"Contratação de serviços técnicos de apoio, avaliação, estruturação e implementação da desestatização de empreendimentos públicos federais rodoviários.";"15983843,79";"2026-09-30";"CONSORCIO LOGIT-ATP-QUEIROZ MALUF-JGP";"39.448.486/0001-60";"QUEIROZ, MALUF SOCIEDADE DE ADVOGADOS";"19.433.220/0001-37";"Não";"0,0605"
"RODOVIAS FEDERAIS 6700KM - LOTE CN1";"MINISTERIO DA INFRAESTRUTURA";"Federal";"4400004551,0";"0196/2020";"2020-09-17";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004551.zip";"Serviço Único";"Contratação de serviços técnicos de apoio, avaliação, estruturação e implementação da desestatização de empreendimentos públicos federais rodoviários.";"15983843,79";"2026-09-30";"CONSORCIO LOGIT-ATP-QUEIROZ MALUF-JGP";"39.448.486/0001-60";"LOGIT ENGENHARIA CONSULTIVA LTDA";"05.093.144/0001-53";"Sim";"0,18420000000000003"
"RODOVIAS FEDERAIS 6700KM - LOTE CN2";"MINISTERIO DA INFRAESTRUTURA";"Federal";"4400004551,0";"0196/2020";"2020-09-17";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004551.zip";"Serviço Único";"Contratação de serviços técnicos de apoio, avaliação, estruturação e implementação da desestatização de empreendimentos públicos federais rodoviários.";"15983843,79";"2026-09-30";"CONSORCIO LOGIT-ATP-QUEIROZ MALUF-JGP";"39.448.486/0001-60";"ESTRATEGICA ENGENHARIA LTDA";"35.467.604/0001-27";"Não";"0,6305"
"RODOVIAS FEDERAIS 6700KM - LOTE CN2";"MINISTERIO DA INFRAESTRUTURA";"Federal";"4400004551,0";"0196/2020";"2020-09-17";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004551.zip";"Serviço Único";"Contratação de serviços técnicos de apoio, avaliação, estruturação e implementação da desestatização de empreendimentos públicos federais rodoviários.";"15983843,79";"2026-09-30";"CONSORCIO LOGIT-ATP-QUEIROZ MALUF-JGP";"39.448.486/0001-60";"JGP CONSULTORIA E PARTICIPACOES LTDA";"69.282.879/0001-08";"Não";"0,12480000000000001"
"RODOVIAS FEDERAIS 6700KM - LOTE CN2";"MINISTERIO DA INFRAESTRUTURA";"Federal";"4400004551,0";"0196/2020";"2020-09-17";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004551.zip";"Serviço Único";"Contratação de serviços técnicos de apoio, avaliação, estruturação e implementação da desestatização de empreendimentos públicos federais rodoviários.";"15983843,79";"2026-09-30";"CONSORCIO LOGIT-ATP-QUEIROZ MALUF-JGP";"39.448.486/0001-60";"QUEIROZ, MALUF SOCIEDADE DE ADVOGADOS";"19.433.220/0001-37";"Não";"0,0605"
"RODOVIAS FEDERAIS 6700KM - LOTE CN2";"MINISTERIO DA INFRAESTRUTURA";"Federal";"4400004551,0";"0196/2020";"2020-09-17";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004551.zip";"Serviço Único";"Contratação de serviços técnicos de apoio, avaliação, estruturação e implementação da desestatização de empreendimentos públicos federais rodoviários.";"15983843,79";"2026-09-30";"CONSORCIO LOGIT-ATP-QUEIROZ MALUF-JGP";"39.448.486/0001-60";"LOGIT ENGENHARIA CONSULTIVA LTDA";"05.093.144/0001-53";"Sim";"0,18420000000000003"
"RODOVIAS FEDERAIS 6700KM - LOTE CN3";"MINISTERIO DA INFRAESTRUTURA";"Federal";"4400004551,0";"0196/2020";"2020-09-17";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004551.zip";"Serviço Único";"Contratação de serviços técnicos de apoio, avaliação, estruturação e implementação da desestatização de empreendimentos públicos federais rodoviários.";"15983843,79";"2026-09-30";"CONSORCIO LOGIT-ATP-QUEIROZ MALUF-JGP";"39.448.486/0001-60";"ESTRATEGICA ENGENHARIA LTDA";"35.467.604/0001-27";"Não";"0,6305"
"RODOVIAS FEDERAIS 6700KM - LOTE CN3";"MINISTERIO DA INFRAESTRUTURA";"Federal";"4400004551,0";"0196/2020";"2020-09-17";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004551.zip";"Serviço Único";"Contratação de serviços técnicos de apoio, avaliação, estruturação e implementação da desestatização de empreendimentos públicos federais rodoviários.";"15983843,79";"2026-09-30";"CONSORCIO LOGIT-ATP-QUEIROZ MALUF-JGP";"39.448.486/0001-60";"JGP CONSULTORIA E PARTICIPACOES LTDA";"69.282.879/0001-08";"Não";"0,12480000000000001"
"RODOVIAS FEDERAIS 6700KM - LOTE CN3";"MINISTERIO DA INFRAESTRUTURA";"Federal";"4400004551,0";"0196/2020";"2020-09-17";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004551.zip";"Serviço Único";"Contratação de serviços técnicos de apoio, avaliação, estruturação e implementação da desestatização de empreendimentos públicos federais rodoviários.";"15983843,79";"2026-09-30";"CONSORCIO LOGIT-ATP-QUEIROZ MALUF-JGP";"39.448.486/0001-60";"QUEIROZ, MALUF SOCIEDADE DE ADVOGADOS";"19.433.220/0001-37";"Não";"0,0605"
"RODOVIAS FEDERAIS 6700KM - LOTE CN3";"MINISTERIO DA INFRAESTRUTURA";"Federal";"4400004551,0";"0196/2020";"2020-09-17";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004551.zip";"Serviço Único";"Contratação de serviços técnicos de apoio, avaliação, estruturação e implementação da desestatização de empreendimentos públicos federais rodoviários.";"15983843,79";"2026-09-30";"CONSORCIO LOGIT-ATP-QUEIROZ MALUF-JGP";"39.448.486/0001-60";"LOGIT ENGENHARIA CONSULTIVA LTDA";"05.093.144/0001-53";"Sim";"0,18420000000000003"
"RODOVIAS FEDERAIS 6700KM - LOTE CN5";"MINISTERIO DA INFRAESTRUTURA";"Federal";"4400004551,0";"0196/2020";"2020-09-17";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004551.zip";"Serviço Único";"Contratação de serviços técnicos de apoio, avaliação, estruturação e implementação da desestatização de empreendimentos públicos federais rodoviários.";"15983843,79";"2026-09-30";"CONSORCIO LOGIT-ATP-QUEIROZ MALUF-JGP";"39.448.486/0001-60";"ESTRATEGICA ENGENHARIA LTDA";"35.467.604/0001-27";"Não";"0,6305"
"RODOVIAS FEDERAIS 6700KM - LOTE CN5";"MINISTERIO DA INFRAESTRUTURA";"Federal";"4400004551,0";"0196/2020";"2020-09-17";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004551.zip";"Serviço Único";"Contratação de serviços técnicos de apoio, avaliação, estruturação e implementação da desestatização de empreendimentos públicos federais rodoviários.";"15983843,79";"2026-09-30";"CONSORCIO LOGIT-ATP-QUEIROZ MALUF-JGP";"39.448.486/0001-60";"JGP CONSULTORIA E PARTICIPACOES LTDA";"69.282.879/0001-08";"Não";"0,12480000000000001"
"RODOVIAS FEDERAIS 6700KM - LOTE CN5";"MINISTERIO DA INFRAESTRUTURA";"Federal";"4400004551,0";"0196/2020";"2020-09-17";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004551.zip";"Serviço Único";"Contratação de serviços técnicos de apoio, avaliação, estruturação e implementação da desestatização de empreendimentos públicos federais rodoviários.";"15983843,79";"2026-09-30";"CONSORCIO LOGIT-ATP-QUEIROZ MALUF-JGP";"39.448.486/0001-60";"QUEIROZ, MALUF SOCIEDADE DE ADVOGADOS";"19.433.220/0001-37";"Não";"0,0605"
"RODOVIAS FEDERAIS 6700KM - LOTE CN5";"MINISTERIO DA INFRAESTRUTURA";"Federal";"4400004551,0";"0196/2020";"2020-09-17";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004551.zip";"Serviço Único";"Contratação de serviços técnicos de apoio, avaliação, estruturação e implementação da desestatização de empreendimentos públicos federais rodoviários.";"15983843,79";"2026-09-30";"CONSORCIO LOGIT-ATP-QUEIROZ MALUF-JGP";"39.448.486/0001-60";"LOGIT ENGENHARIA CONSULTIVA LTDA";"05.093.144/0001-53";"Sim";"0,18420000000000003"
"RODOVIAS FEDERAIS 6700KM - LOTE NE (5)";"MINISTERIO DA INFRAESTRUTURA";"Federal";"4400004551,0";"0196/2020";"2020-09-17";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004551.zip";"Serviço Único";"Contratação de serviços técnicos de apoio, avaliação, estruturação e implementação da desestatização de empreendimentos públicos federais rodoviários.";"15983843,79";"2026-09-30";"CONSORCIO LOGIT-ATP-QUEIROZ MALUF-JGP";"39.448.486/0001-60";"ESTRATEGICA ENGENHARIA LTDA";"35.467.604/0001-27";"Não";"0,6305"
"RODOVIAS FEDERAIS 6700KM - LOTE NE (5)";"MINISTERIO DA INFRAESTRUTURA";"Federal";"4400004551,0";"0196/2020";"2020-09-17";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004551.zip";"Serviço Único";"Contratação de serviços técnicos de apoio, avaliação, estruturação e implementação da desestatização de empreendimentos públicos federais rodoviários.";"15983843,79";"2026-09-30";"CONSORCIO LOGIT-ATP-QUEIROZ MALUF-JGP";"39.448.486/0001-60";"JGP CONSULTORIA E PARTICIPACOES LTDA";"69.282.879/0001-08";"Não";"0,12480000000000001"
"RODOVIAS FEDERAIS 6700KM - LOTE NE (5)";"MINISTERIO DA INFRAESTRUTURA";"Federal";"4400004551,0";"0196/2020";"2020-09-17";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004551.zip";"Serviço Único";"Contratação de serviços técnicos de apoio, avaliação, estruturação e implementação da desestatização de empreendimentos públicos federais rodoviários.";"15983843,79";"2026-09-30";"CONSORCIO LOGIT-ATP-QUEIROZ MALUF-JGP";"39.448.486/0001-60";"QUEIROZ, MALUF SOCIEDADE DE ADVOGADOS";"19.433.220/0001-37";"Não";"0,0605"
"RODOVIAS FEDERAIS 6700KM - LOTE NE (5)";"MINISTERIO DA INFRAESTRUTURA";"Federal";"4400004551,0";"0196/2020";"2020-09-17";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004551.zip";"Serviço Único";"Contratação de serviços técnicos de apoio, avaliação, estruturação e implementação da desestatização de empreendimentos públicos federais rodoviários.";"15983843,79";"2026-09-30";"CONSORCIO LOGIT-ATP-QUEIROZ MALUF-JGP";"39.448.486/0001-60";"LOGIT ENGENHARIA CONSULTIVA LTDA";"05.093.144/0001-53";"Sim";"0,18420000000000003"
