nome_projeto;cliente;esfera_cliente;numero_srm;numero_ocs;data_de_assinatura;compartilhado;link_projeto;servico_contratado;objeto;valor_global_contrato_reais;fim_vigencia;consorcio;cnpj_consorcio;empresa;cnpj_empresa;lider_consorcio;pp_consorcio;valor_recebido_por_empresa
RODOVIAS MG - VETOR NORTE;ESTADO DE MINAS GERAIS;Estadual;4400005736,0;0346/2023;2024-01-02;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400005736.zip;Serviço Único;Prestação de serviços técnicos necessários para apoiar o BNDES na estruturação de projeto de desestatização destinado à transferência à iniciativa privada, por meio de CONCESSÃO RODOVIÁRIA, do SISTEMA RODOVIÁRIO do Estado de Minas Gerais descrito no ANEXO I – TERMO DE ESPECIFICAÇÕES TÉCNICAS.;14583101,18;2027-01-01;CONSORCIO LOGIT TRANZUM JGP FOTOTERRA ROADRUNNER COMTACTI QUEIROZ MALUF TAKNA;53.262.808/0001-03;FOTOTERRA SERVICOS AEREOS ESPECIALIZADOS E SENSORIAMENTO REMOTO LTDA;08.212.447/0001-36;Não;0,1146;1671223,395228
RODOVIAS MG - VETOR NORTE;ESTADO DE MINAS GERAIS;Estadual;4400005736,0;0346/2023;2024-01-02;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400005736.zip;Serviço Único;Prestação de serviços técnicos necessários para apoiar o BNDES na estruturação de projeto de desestatização destinado à transferência à iniciativa privada, por meio de CONCESSÃO RODOVIÁRIA, do SISTEMA RODOVIÁRIO do Estado de Minas Gerais descrito no ANEXO I – TERMO DE ESPECIFICAÇÕES TÉCNICAS.;14583101,18;2027-01-01;CONSORCIO LOGIT TRANZUM JGP FOTOTERRA ROADRUNNER COMTACTI QUEIROZ MALUF TAKNA;53.262.808/0001-03;JGP CONSULTORIA E PARTICIPACOES LTDA;69.282.879/0001-08;Não;0,1535;2238506,03113
RODOVIAS MG - VETOR NORTE;ESTADO DE MINAS GERAIS;Estadual;4400005736,0;0346/2023;2024-01-02;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400005736.zip;Serviço Único;Prestação de serviços técnicos necessários para apoiar o BNDES na estruturação de projeto de desestatização destinado à transferência à iniciativa privada, por meio de CONCESSÃO RODOVIÁRIA, do SISTEMA RODOVIÁRIO do Estado de Minas Gerais descrito no ANEXO I – TERMO DE ESPECIFICAÇÕES TÉCNICAS.;14583101,18;2027-01-01;CONSORCIO LOGIT TRANZUM JGP FOTOTERRA ROADRUNNER COMTACTI QUEIROZ MALUF TAKNA;53.262.808/0001-03;QUEIROZ, MALUF SOCIEDADE DE ADVOGADOS;19.433.220/0001-37;Não;0,06;874986,0708
RODOVIAS MG - VETOR NORTE;ESTADO DE MINAS GERAIS;Estadual;4400005736,0;0346/2023;2024-01-02;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400005736.zip;Serviço Único;Prestação de serviços técnicos necessários para apoiar o BNDES na estruturação de projeto de desestatização destinado à transferência à iniciativa privada, por meio de CONCESSÃO RODOVIÁRIA, do SISTEMA RODOVIÁRIO do Estado de Minas Gerais descrito no ANEXO I – TERMO DE ESPECIFICAÇÕES TÉCNICAS.;14583101,18;2027-01-01;CONSORCIO LOGIT TRANZUM JGP FOTOTERRA ROADRUNNER COMTACTI QUEIROZ MALUF TAKNA;53.262.808/0001-03;ROADRUNNER ENGENHARIA LTDA;04.120.489/0001-96;Não;0,0799;1165189,784282
RODOVIAS MG - VETOR NORTE;ESTADO DE MINAS GERAIS;Estadual;4400005736,0;0346/2023;2024-01-02;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400005736.zip;Serviço Único;Prestação de serviços técnicos necessários para apoiar o BNDES na estruturação de projeto de desestatização destinado à transferência à iniciativa privada, por meio de CONCESSÃO RODOVIÁRIA, do SISTEMA RODOVIÁRIO do Estado de Minas Gerais descrito no ANEXO I – TERMO DE ESPECIFICAÇÕES TÉCNICAS.;14583101,18;2027-01-01;CONSORCIO LOGIT TRANZUM JGP FOTOTERRA ROADRUNNER COMTACTI QUEIROZ MALUF TAKNA;53.262.808/0001-03;TAKNA SERVICOS DE ENGENHARIA CIVIL S/S;09.384.289/0001-64;Não;0,0287;418535,003866
RODOVIAS MG - VETOR NORTE;ESTADO DE MINAS GERAIS;Estadual;4400005736,0;0346/2023;2024-01-02;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400005736.zip;Serviço Único;Prestação de serviços técnicos necessários para apoiar o BNDES na estruturação de projeto de desestatização destinado à transferência à iniciativa privada, por meio de CONCESSÃO RODOVIÁRIA, do SISTEMA RODOVIÁRIO do Estado de Minas Gerais descrito no ANEXO I – TERMO DE ESPECIFICAÇÕES TÉCNICAS.;14583101,18;2027-01-01;CONSORCIO LOGIT TRANZUM JGP FOTOTERRA ROADRUNNER COMTACTI QUEIROZ MALUF TAKNA;53.262.808/0001-03;TRANZUM PLANEJAMENTO E CONSULTORIA DE TRANSITO S/S LTDA;03.969.700/0001-87;Não;0,1792;2613291,731456
RODOVIAS MG - VETOR NORTE;ESTADO DE MINAS GERAIS;Estadual;4400005736,0;0346/2023;2024-01-02;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400005736.zip;Serviço Único;Prestação de serviços técnicos necessários para apoiar o BNDES na estruturação de projeto de desestatização destinado à transferência à iniciativa privada, por meio de CONCESSÃO RODOVIÁRIA, do SISTEMA RODOVIÁRIO do Estado de Minas Gerais descrito no ANEXO I – TERMO DE ESPECIFICAÇÕES TÉCNICAS.;14583101,18;2027-01-01;CONSORCIO LOGIT TRANZUM JGP FOTOTERRA ROADRUNNER COMTACTI QUEIROZ MALUF TAKNA;53.262.808/0001-03;LOGIT ENGENHARIA CONSULTIVA LTDA;05.093.144/0001-53;Sim;0,319;4652009,27642
RODOVIAS MG - ZONA DA MATA;ESTADO DE MINAS GERAIS;Estadual;4400005736,0;0346/2023;2024-01-02;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400005736.zip;Serviço Único;Prestação de serviços técnicos necessários para apoiar o BNDES na estruturação de projeto de desestatização destinado à transferência à iniciativa privada, por meio de CONCESSÃO RODOVIÁRIA, do SISTEMA RODOVIÁRIO do Estado de Minas Gerais descrito no ANEXO I – TERMO DE ESPECIFICAÇÕES TÉCNICAS.;14583101,18;2027-01-01;CONSORCIO LOGIT TRANZUM JGP FOTOTERRA ROADRUNNER COMTACTI QUEIROZ MALUF TAKNA;53.262.808/0001-03;COMTACTI COMPUTACAO GRAFICA LTDA.;58.925.496/0001-94;Não;0,0651;949359,886818
RODOVIAS MG - ZONA DA MATA;ESTADO DE MINAS GERAIS;Estadual;4400005736,0;0346/2023;2024-01-02;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400005736.zip;Serviço Único;Prestação de serviços técnicos necessários para apoiar o BNDES na estruturação de projeto de desestatização destinado à transferência à iniciativa privada, por meio de CONCESSÃO RODOVIÁRIA, do SISTEMA RODOVIÁRIO do Estado de Minas Gerais descrito no ANEXO I – TERMO DE ESPECIFICAÇÕES TÉCNICAS.;14583101,18;2027-01-01;CONSORCIO LOGIT TRANZUM JGP FOTOTERRA ROADRUNNER COMTACTI QUEIROZ MALUF TAKNA;53.262.808/0001-03;FOTOTERRA SERVICOS AEREOS ESPECIALIZADOS E SENSORIAMENTO REMOTO LTDA;08.212.447/0001-36;Não;0,1146;1671223,395228
RODOVIAS MG - ZONA DA MATA;ESTADO DE MINAS GERAIS;Estadual;4400005736,0;0346/2023;2024-01-02;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400005736.zip;Serviço Único;Prestação de serviços técnicos necessários para apoiar o BNDES na estruturação de projeto de desestatização destinado à transferência à iniciativa privada, por meio de CONCESSÃO RODOVIÁRIA, do SISTEMA RODOVIÁRIO do Estado de Minas Gerais descrito no ANEXO I – TERMO DE ESPECIFICAÇÕES TÉCNICAS.;14583101,18;2027-01-01;CONSORCIO LOGIT TRANZUM JGP FOTOTERRA ROADRUNNER COMTACTI QUEIROZ MALUF TAKNA;53.262.808/0001-03;JGP CONSULTORIA E PARTICIPACOES LTDA;69.282.879/0001-08;Não;0,1535;2238506,03113
RODOVIAS MG - ZONA DA MATA;ESTADO DE MINAS GERAIS;Estadual;4400005736,0;0346/2023;2024-01-02;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400005736.zip;Serviço Único;Prestação de serviços técnicos necessários para apoiar o BNDES na estruturação de projeto de desestatização destinado à transferência à iniciativa privada, por meio de CONCESSÃO RODOVIÁRIA, do SISTEMA RODOVIÁRIO do Estado de Minas Gerais descrito no ANEXO I – TERMO DE ESPECIFICAÇÕES TÉCNICAS.;14583101,18;2027-01-01;CONSORCIO LOGIT TRANZUM JGP FOTOTERRA ROADRUNNER COMTACTI QUEIROZ MALUF TAKNA;53.262.808/0001-03;QUEIROZ, MALUF SOCIEDADE DE ADVOGADOS;19.433.220/0001-37;Não;0,06;874986,0708
RODOVIAS MG - ZONA DA MATA;ESTADO DE MINAS GERAIS;Estadual;4400005736,0;0346/2023;2024-01-02;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400005736.zip;Serviço Único;Prestação de serviços técnicos necessários para apoiar o BNDES na estruturação de projeto de desestatização destinado à transferência à iniciativa privada, por meio de CONCESSÃO RODOVIÁRIA, do SISTEMA RODOVIÁRIO do Estado de Minas Gerais descrito no ANEXO I – TERMO DE ESPECIFICAÇÕES TÉCNICAS.;14583101,18;2027-01-01;CONSORCIO LOGIT TRANZUM JGP FOTOTERRA ROADRUNNER COMTACTI QUEIROZ MALUF TAKNA;53.262.808/0001-03;ROADRUNNER ENGENHARIA LTDA;04.120.489/0001-96;Não;0,0799;1165189,784282
RODOVIAS MG - ZONA DA MATA;ESTADO DE MINAS GERAIS;Estadual;4400005736,0;0346/2023;2024-01-02;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400005736.zip;Serviço Único;Prestação de serviços técnicos necessários para apoiar o BNDES na estruturação de projeto de desestatização destinado à transferência à iniciativa privada, por meio de CONCESSÃO RODOVIÁRIA, do SISTEMA RODOVIÁRIO do Estado de Minas Gerais descrito no ANEXO I – TERMO DE ESPECIFICAÇÕES TÉCNICAS.;14583101,18;2027-01-01;CONSORCIO LOGIT TRANZUM JGP FOTOTERRA ROADRUNNER COMTACTI QUEIROZ MALUF TAKNA;53.262.808/0001-03;TAKNA SERVICOS DE ENGENHARIA CIVIL S/S;09.384.289/0001-64;Não;0,0287;418535,003866
RODOVIAS MG - ZONA DA MATA;ESTADO DE MINAS GERAIS;Estadual;4400005736,0;0346/2023;2024-01-02;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400005736.zip;Serviço Único;Prestação de serviços técnicos necessários para apoiar o BNDES na estruturação de projeto de desestatização destinado à transferência à iniciativa privada, por meio de CONCESSÃO RODOVIÁRIA, do SISTEMA RODOVIÁRIO do Estado de Minas Gerais descrito no ANEXO I – TERMO DE ESPECIFICAÇÕES TÉCNICAS.;14583101,18;2027-01-01;CONSORCIO LOGIT TRANZUM JGP FOTOTERRA ROADRUNNER COMTACTI QUEIROZ MALUF TAKNA;53.262.808/0001-03;TRANZUM PLANEJAMENTO E CONSULTORIA DE TRANSITO S/S LTDA;03.969.700/0001-87;Não;0,1792;2613291,731456
RODOVIAS MG - ZONA DA MATA;ESTADO DE MINAS GERAIS;Estadual;4400005736,0;0346/2023;2024-01-02;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400005736.zip;Serviço Único;Prestação de serviços técnicos necessários para apoiar o BNDES na estruturação de projeto de desestatização destinado à transferência à iniciativa privada, por meio de CONCESSÃO RODOVIÁRIA, do SISTEMA RODOVIÁRIO do Estado de Minas Gerais descrito no ANEXO I – TERMO DE ESPECIFICAÇÕES TÉCNICAS.;14583101,18;2027-01-01;CONSORCIO LOGIT TRANZUM JGP FOTOTERRA ROADRUNNER COMTACTI QUEIROZ MALUF TAKNA;53.262.808/0001-03;LOGIT ENGENHARIA CONSULTIVA LTDA;05.093.144/0001-53;Sim;0,319;4652009,27642
RODOVIAS PE;ESTADO DE PERNAMBUCO;Estadual;4400004393,0;0186/2020;2020-08-31;Não;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004393.zip;Serviço Único;Contratação dos serviços técnicos necessários para a estruturação de projeto de desestatização destinado à transferência à iniciativa privada da exploração de Concessão(ões) Rodoviária(s) do Sistema Rodoviário previsto no Anexo VIII a este Contrato, localizado no Estado de Pernambuco, conforme especificações constantes do Termo de Referência e da proposta apresentada pelo CONTRATADO, respectivamente, Anexos I e II deste Contrato.;1537767,15;2024-09-01;CONSORCIO HOUER / IMTRAFF / VIANA / EGETRA;38.460.586/0001-40;EGETRA ENGENHARIA LTDA;04.769.095/0001-63;Não;0,08;123021,37199999999
RODOVIAS PE;ESTADO DE PERNAMBUCO;Estadual;4400004393,0;0186/2020;2020-08-31;Não;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004393.zip;Serviço Único;Contratação dos serviços técnicos necessários para a estruturação de projeto de desestatização destinado à transferência à iniciativa privada da exploração de Concessão(ões) Rodoviária(s) do Sistema Rodoviário previsto no Anexo VIII a este Contrato, localizado no Estado de Pernambuco, conforme especificações constantes do Termo de Referência e da proposta apresentada pelo CONTRATADO, respectivamente, Anexos I e II deste Contrato.;1537767,15;2024-09-01;CONSORCIO HOUER / IMTRAFF / VIANA / EGETRA;38.460.586/0001-40;IMTRAFF - CONSULTORIA E PROJETOS DE ENGENHARIA LTDA;08.103.958/0001-10;Não;0,2;307553,43
RODOVIAS PE;ESTADO DE PERNAMBUCO;Estadual;4400004393,0;0186/2020;2020-08-31;Não;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004393.zip;Serviço Único;Contratação dos serviços técnicos necessários para a estruturação de projeto de desestatização destinado à transferência à iniciativa privada da exploração de Concessão(ões) Rodoviária(s) do Sistema Rodoviário previsto no Anexo VIII a este Contrato, localizado no Estado de Pernambuco, conforme especificações constantes do Termo de Referência e da proposta apresentada pelo CONTRATADO, respectivamente, Anexos I e II deste Contrato.;1537767,15;2024-09-01;CONSORCIO HOUER / IMTRAFF / VIANA / EGETRA;38.460.586/0001-40;VIANA CASTRO ADVOGADOS;18.865.283/0001-08;Não;0,1;153776,715
RODOVIAS PE;ESTADO DE PERNAMBUCO;Estadual;4400004393,0;0186/2020;2020-08-31;Não;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004393.zip;Serviço Único;Contratação dos serviços técnicos necessários para a estruturação de projeto de desestatização destinado à transferência à iniciativa privada da exploração de Concessão(ões) Rodoviária(s) do Sistema Rodoviário previsto no Anexo VIII a este Contrato, localizado no Estado de Pernambuco, conforme especificações constantes do Termo de Referência e da proposta apresentada pelo CONTRATADO, respectivamente, Anexos I e II deste Contrato.;1537767,15;2024-09-01;CONSORCIO HOUER / IMTRAFF / VIANA / EGETRA;38.460.586/0001-40;HOUER CONSULTORIA E CONCESSOES LTDA;22.111.570/0001-91;Sim;0,62;953415,6329999999
RODOVIAS PE;ESTADO DE PERNAMBUCO;Estadual;4400004613,0;0087/2021;2021-05-26;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004613.zip;Leilão;Prestação de serviços de assessoria técnica especializada e apoio operacional necessários à licitação para concessão de sistema rodoviário no Estado de Pernambuco e à licitação para concessão dos serviços públicos de abastecimento de água e de esgotamento sanitário no Estado do Amapá.;1522037,68;2023-05-25;B3 S.A. - BRASIL, BOLSA, BALCAO;09.346.601/0001-25;B3 S.A. - BRASIL, BOLSA, BALCAO;09.346.601/0001-25;Não;1,0;1522037,68
RODOVIAS RJ (2);ESTADO DO RIO DE JANEIRO;Estadual;4400004394,0;0233/2020;2020-11-12;Não;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004394.zip;Serviço Único;Contratação dos serviços técnicos necessários para a estruturação de projeto de desestatização destinado à transferência à iniciativa privada da exploração de Concessão(ões) Rodoviária(s) do Sistema Rodoviário localizado no Estado do Rio de Janeiro, conforme especificações constantes do Termo de Referência (Anexo I do Edital do Pregão Eletrônico nº 38/2020 - BNDES) e da proposta apresentada pelo CONTRATADO.;1027978,23;2023-11-11;CONSORCIO DYNATEST SYSTRA MANESCO;40.223.153/0001-12;MANESCO, RAMIRES, PEREZ, AZEVEDO MARQUES - SOCIEDADE DE ADVOGADOS.;66.865.965/0001-55;Não;0,175;179896,19024999999
RODOVIAS RJ (2);ESTADO DO RIO DE JANEIRO;Estadual;4400004394,0;0233/2020;2020-11-12;Não;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004394.zip;Serviço Único;Contratação dos serviços técnicos necessários para a estruturação de projeto de desestatização destinado à transferência à iniciativa privada da exploração de Concessão(ões) Rodoviária(s) do Sistema Rodoviário localizado no Estado do Rio de Janeiro, conforme especificações constantes do Termo de Referência (Anexo I do Edital do Pregão Eletrônico nº 38/2020 - BNDES) e da proposta apresentada pelo CONTRATADO.;1027978,23;2023-11-11;CONSORCIO DYNATEST SYSTRA MANESCO;40.223.153/0001-12;SYSTRA ENGENHARIA E CONSULTORIA LTDA;52.635.422/0001-37;Não;0,4;411191,292
RODOVIAS RJ (2);ESTADO DO RIO DE JANEIRO;Estadual;4400004394,0;0233/2020;2020-11-12;Não;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004394.zip;Serviço Único;Contratação dos serviços técnicos necessários para a estruturação de projeto de desestatização destinado à transferência à iniciativa privada da exploração de Concessão(ões) Rodoviária(s) do Sistema Rodoviário localizado no Estado do Rio de Janeiro, conforme especificações constantes do Termo de Referência (Anexo I do Edital do Pregão Eletrônico nº 38/2020 - BNDES) e da proposta apresentada pelo CONTRATADO.;1027978,23;2023-11-11;CONSORCIO DYNATEST SYSTRA MANESCO;40.223.153/0001-12;DYNATEST ENGENHARIA LTDA;32.116.154/0001-30;Sim;0,425;436890,74775
RODOVIAS RS (LOTE 1);ESTADO DO RIO GRANDE DO SUL;Estadual;4400004361,0;0054/2020;2020-02-17;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004361.zip;Serviço Único;Contratação de serviços técnicos necessários para a estruturação de projeto de desestatização destinado à transferência à iniciativa privada da exploração de CONCESSÃO(ÕES) RODOVIÁRIA(S) no SISTEMA RODOVIÁRIO definido pelo Estado do Rio Grande do Sul.;4505417,47;2023-02-16;CONSORCIO NOVAS RODOVIAS RGS;37.923.624/0001-90;MANESCO, RAMIRES, PEREZ, AZEVEDO MARQUES - SOCIEDADE DE ADVOGADOS.;66.865.965/0001-55;Não;0,284;1279538,56148
RODOVIAS RS (LOTE 1);ESTADO DO RIO GRANDE DO SUL;Estadual;4400004361,0;0054/2020;2020-02-17;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004361.zip;Serviço Único;Contratação de serviços técnicos necessários para a estruturação de projeto de desestatização destinado à transferência à iniciativa privada da exploração de CONCESSÃO(ÕES) RODOVIÁRIA(S) no SISTEMA RODOVIÁRIO definido pelo Estado do Rio Grande do Sul.;4505417,47;2023-02-16;CONSORCIO NOVAS RODOVIAS RGS;37.923.624/0001-90;PLANOS ENGENHARIA S/S LTDA;67.005.942/0001-33;Sim;0,716;3225878,9085199996
RODOVIAS RS (LOTE 1);ESTADO DO RIO GRANDE DO SUL;Estadual;4400005590,0;0214/2023;2023-08-11;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400005590.zip;Serviço Único;Prestação de serviços técnicos necessários para apoiar o BNDES na estruturação do projeto, mediante regime de concessão de serviços públicos ou parceria público-privada, composto pelo SISTEMA RODOVIÁRIO descrito no Anexo I ao TERMO DE REFERÊNCIA.;6903960,61;2026-08-10;CONSORCIO LOGIT JGP QUEIROZMALUF;51.956.418/0001-08;JGP CONSULTORIA E PARTICIPACOES LTDA;69.282.879/0001-08;Não;0,1252;864375,868372
RODOVIAS RS (LOTE 1);ESTADO DO RIO GRANDE DO SUL;Estadual;4400005590,0;0214/2023;2023-08-11;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400005590.zip;Serviço Único;Prestação de serviços técnicos necessários para apoiar o BNDES na estruturação do projeto, mediante regime de concessão de serviços públicos ou parceria público-privada, composto pelo SISTEMA RODOVIÁRIO descrito no Anexo I ao TERMO DE REFERÊNCIA.;6903960,61;2026-08-10;CONSORCIO LOGIT JGP QUEIROZMALUF;51.956.418/0001-08;QUEIROZ, MALUF SOCIEDADE DE ADVOGADOS;19.433.220/0001-37;Não;0,1348;930653,8902280001
RODOVIAS RS (LOTE 1);ESTADO DO RIO GRANDE DO SUL;Estadual;4400005590,0;0214/2023;2023-08-11;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400005590.zip;Serviço Único;Prestação de serviços técnicos necessários para apoiar o BNDES na estruturação do projeto, mediante regime de concessão de serviços públicos ou parceria público-privada, composto pelo SISTEMA RODOVIÁRIO descrito no Anexo I ao TERMO DE REFERÊNCIA.;6903960,61;2026-08-10;CONSORCIO LOGIT JGP QUEIROZMALUF;51.956.418/0001-08;LOGIT ENGENHARIA CONSULTIVA LTDA;05.093.144/0001-53;Sim;0,74;5108930,8514
RODOVIAS RS (LOTE 2);ESTADO DO RIO GRANDE DO SUL;Estadual;4400004361,0;0054/2020;2020-02-17;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004361.zip;Serviço Único;Contratação de serviços técnicos necessários para a estruturação de projeto de desestatização destinado à transferência à iniciativa privada da exploração de CONCESSÃO(ÕES) RODOVIÁRIA(S) no SISTEMA RODOVIÁRIO definido pelo Estado do Rio Grande do Sul.;4505417,47;2023-02-16;CONSORCIO NOVAS RODOVIAS RGS;37.923.624/0001-90;MANESCO, RAMIRES, PEREZ, AZEVEDO MARQUES - SOCIEDADE DE ADVOGADOS.;66.865.965/0001-55;Não;0,284;1279538,56148
RODOVIAS RS (LOTE 2);ESTADO DO RIO GRANDE DO SUL;Estadual;4400004361,0;0054/2020;2020-02-17;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004361.zip;Serviço Único;Contratação de serviços técnicos necessários para a estruturação de projeto de desestatização destinado à transferência à iniciativa privada da exploração de CONCESSÃO(ÕES) RODOVIÁRIA(S) no SISTEMA RODOVIÁRIO definido pelo Estado do Rio Grande do Sul.;4505417,47;2023-02-16;CONSORCIO NOVAS RODOVIAS RGS;37.923.624/0001-90;PLANOS ENGENHARIA S/S LTDA;67.005.942/0001-33;Sim;0,716;3225878,9085199996
